name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation,latitude,longitude,severity_score,year_valid,decade,century,mass_category,fall_found_flag,hemisphere_ns,hemisphere_ew,location_quality
soroti,23671,valid,"iron, ungrouped",2050.0,fell,1945.0,1.7,33.63333,"1.7, 33.63333",1.7,33.63333,3,True,1940.0,20.0,large,fell,north,east,valid
st. caprais-de-quinsac,23081,valid,l6,360.0,fell,1883.0,44.75,0.05,"44.75, 0.05",44.75,0.05,2,True,1880.0,19.0,medium,fell,north,east,valid
st. christophe-la-chartreuse,23082,valid,l6,5500.0,fell,1841.0,46.95,-1.5,"46.95, -1.5",46.95,-1.5,3,True,1840.0,19.0,large,fell,north,west,valid
st. denis westrem,23083,valid,l6,700.0,fell,1855.0,51.05,3.75,"51.05, 3.75",51.05,3.75,2,True,1850.0,19.0,medium,fell,north,east,valid
st. germain-du-pinel,23087,valid,h6,4000.0,fell,1890.0,48.01667,-1.15,"48.01667, -1.15",48.01667,-1.15,3,True,1890.0,19.0,large,fell,north,west,valid
st. louis,23089,valid,h4,1000.0,fell,1950.0,38.7,-90.23333,"38.7, -90.23333",38.7,-90.23333,2,True,1950.0,20.0,medium,fell,north,west,valid
st. mark's,23090,valid,eh5,13780.0,fell,1903.0,-32.01667,27.41667,"-32.01667, 27.41667",-32.01667,27.41667,4,True,1900.0,20.0,massive,fell,south,east,valid
st. mary's county,23091,valid,ll3.3,24.3,fell,1919.0,38.16667,-76.38333,"38.16667, -76.38333",38.16667,-76.38333,1,True,1910.0,20.0,small,fell,north,west,valid
st. mesmin,23092,valid,ll6,8300.0,fell,1866.0,48.45,3.93333,"48.45, 3.93333",48.45,3.93333,3,True,1860.0,19.0,large,fell,north,east,valid
st. michel,23093,valid,l6,17000.0,fell,1910.0,61.65,27.2,"61.65, 27.2",61.65,27.2,4,True,1910.0,20.0,massive,fell,north,east,valid
st.-chinian,23097,valid,l6,134.3,fell,1959.0,43.43333,2.95,"43.43333, 2.95",43.43333,2.95,2,True,1950.0,20.0,medium,fell,north,east,valid
ställdalen,23712,valid,h5,34000.0,fell,1876.0,59.93333,14.95,"59.93333, 14.95",59.93333,14.95,4,True,1870.0,19.0,massive,fell,north,east,valid
stannern,23713,valid,eucrite-mmict,52000.0,fell,1808.0,49.28333,15.56667,"49.28333, 15.56667",49.28333,15.56667,4,True,1800.0,19.0,massive,fell,north,east,valid
stavropol,23717,valid,l6,1500.0,fell,1857.0,45.05,41.98333,"45.05, 41.98333",45.05,41.98333,3,True,1850.0,19.0,large,fell,north,east,valid
ste. marguerite,23099,valid,h4,4960.0,fell,1962.0,50.76667,3.0,"50.76667, 3.0",50.76667,3.0,3,True,1960.0,20.0,large,fell,north,east,valid
sterlitamak,23724,valid,"iron, iiiab",325000.0,fell,1990.0,53.66667,55.98333,"53.66667, 55.98333",53.66667,55.98333,5,True,1990.0,20.0,massive,fell,north,east,valid
stolzenau,23726,valid,stone-uncl,,fell,1647.0,52.53333,9.05,"52.53333, 9.05",52.53333,9.05,,True,1640.0,17.0,,fell,north,east,valid
stratford,23728,valid,l6,50.0,fell,1974.0,41.2,-73.13333,"41.2, -73.13333",41.2,-73.13333,1,True,1970.0,20.0,small,fell,north,west,valid
strathmore,23729,valid,l6,13400.0,fell,1917.0,56.58333,-3.25,"56.58333, -3.25",56.58333,-3.25,4,True,1910.0,20.0,massive,fell,north,west,valid
stretchleigh,23732,valid,stone-uncl,10400.0,fell,1623.0,50.38333,-3.95,"50.38333, -3.95",50.38333,-3.95,4,True,1620.0,17.0,massive,fell,north,west,valid
st-robert,23733,valid,h5,25400.0,fell,1994.0,45.96861,-72.97806,"45.96861, -72.97806",45.96861,-72.97806,4,True,1990.0,20.0,massive,fell,north,west,valid
success,23736,valid,l6,3500.0,fell,1924.0,36.48333,-90.66667,"36.48333, -90.66667",36.48333,-90.66667,3,True,1920.0,20.0,large,fell,north,west,valid
suchy dul,23737,valid,l6,815.3,fell,1969.0,50.53806,16.26333,"50.53806, 16.26333",50.53806,16.26333,2,True,1960.0,20.0,medium,fell,north,east,valid
suizhou,23738,valid,l6,260000.0,fell,1986.0,31.61667,113.46667,"31.61667, 113.46667",31.61667,113.46667,5,True,1980.0,20.0,massive,fell,north,east,valid
sulagiri,48951,valid,ll6,110000.0,fell,2008.0,12.66667,78.03333,"12.66667, 78.03333",12.66667,78.03333,5,True,2000.0,21.0,massive,fell,north,east,valid
sultanpur,23741,valid,l/ll6,1710.5,fell,1916.0,25.93333,84.28333,"25.93333, 84.28333",25.93333,84.28333,3,True,1910.0,20.0,large,fell,north,east,valid
sungach,23745,valid,h5,637.0,fell,1935.0,44.86667,133.16667,"44.86667, 133.16667",44.86667,133.16667,2,True,1930.0,20.0,medium,fell,north,east,valid
supuhee,23760,valid,h6,7235.0,fell,1865.0,26.71667,84.21667,"26.71667, 84.21667",26.71667,84.21667,3,True,1860.0,19.0,large,fell,north,east,valid
sutter's mill,55529,valid,c,992.5,fell,2012.0,38.80389,-120.90806,"38.80389, -120.90806",38.80389,-120.90806,2,True,2010.0,21.0,medium,fell,north,west,valid
sylacauga,23773,valid,h4,5560.0,fell,1954.0,33.18836,-86.2945,"33.18836, -86.2945",33.18836,-86.2945,3,True,1950.0,20.0,large,fell,north,west,valid
tabor,23776,valid,h5,7540.0,fell,1753.0,49.4,14.65,"49.4, 14.65",49.4,14.65,3,True,1750.0,18.0,large,fell,north,east,valid
tadjera,23778,valid,l5,9000.0,fell,1867.0,36.18333,5.41667,"36.18333, 5.41667",36.18333,5.41667,3,True,1860.0,19.0,large,fell,north,east,valid
tagish lake,23782,valid,c2-ung,10000.0,fell,2000.0,59.70444,-134.20139,"59.70444, -134.20139",59.70444,-134.20139,3,True,2000.0,21.0,large,fell,north,west,valid
tahara,23784,valid,h4/5,1000.0,fell,1991.0,34.72,137.305,"34.72, 137.305",34.72,137.305,2,True,1990.0,20.0,medium,fell,north,east,valid
takenouchi,23789,valid,h5,720.0,fell,1880.0,35.38333,134.9,"35.38333, 134.9",35.38333,134.9,2,True,1880.0,19.0,medium,fell,north,east,valid
talampaya,23791,valid,eucrite-cm,1421.0,fell,1995.0,,,,,,3,True,1990.0,20.0,large,fell,south,west,missing
tambakwatu,23795,valid,l6,10500.0,fell,1975.0,-7.75,112.76667,"-7.75, 112.76667",-7.75,112.76667,4,True,1970.0,20.0,massive,fell,south,east,valid
tamdakht,48691,valid,h5,100000.0,fell,2008.0,31.16333,-7.015,"31.16333, -7.015",31.16333,-7.015,4,True,2000.0,21.0,massive,fell,north,west,valid
tané,23801,valid,l5,905.0,fell,1918.0,35.43333,136.23333,"35.43333, 136.23333",35.43333,136.23333,2,True,1910.0,20.0,medium,fell,north,east,valid
taonan,23873,valid,l5,3850.0,fell,1965.0,45.4,122.9,"45.4, 122.9",45.4,122.9,3,True,1960.0,20.0,large,fell,north,east,valid
tatahouine,23884,valid,diogenite,12000.0,fell,1931.0,32.95,10.41667,"32.95, 10.41667",32.95,10.41667,4,True,1930.0,20.0,massive,fell,north,east,valid
tathlith,23885,valid,l6,2500.0,fell,1967.0,19.38333,43.73333,"19.38333, 43.73333",19.38333,43.73333,3,True,1960.0,20.0,large,fell,north,east,valid
tauk,23887,valid,l6,6000.0,fell,1929.0,35.13333,44.45,"35.13333, 44.45",35.13333,44.45,3,True,1920.0,20.0,large,fell,north,east,valid
tauti,23888,valid,l6,21000.0,fell,1937.0,46.71667,23.5,"46.71667, 23.5",46.71667,23.5,4,True,1930.0,20.0,massive,fell,north,east,valid
tenham,23897,valid,l6,160000.0,fell,1879.0,-25.73333,142.95,"-25.73333, 142.95",-25.73333,142.95,5,True,1870.0,19.0,massive,fell,south,east,valid
tennasilm,23898,valid,l4,28500.0,fell,1872.0,58.03333,26.95,"58.03333, 26.95",58.03333,26.95,4,True,1870.0,19.0,massive,fell,north,east,valid
thal,23908,valid,h6,342.0,fell,1950.0,33.4,70.6,"33.4, 70.6",33.4,70.6,2,True,1950.0,20.0,medium,fell,north,east,valid
thika,54493,valid,l6,14200.0,fell,2011.0,-1.00278,37.15028,"-1.00278, 37.15028",-1.00278,37.15028,4,True,2010.0,21.0,massive,fell,south,east,valid
thuathe,23976,valid,h4/5,45300.0,fell,2002.0,-29.33333,27.58333,"-29.33333, 27.58333",-29.33333,27.58333,4,True,2000.0,21.0,massive,fell,south,east,valid
tianzhang,23984,valid,h5,2232.0,fell,1986.0,32.94667,118.99,"32.94667, 118.99",32.94667,118.99,3,True,1980.0,20.0,large,fell,north,east,valid
tieschitz,23989,valid,h/l3.6,28000.0,fell,1878.0,49.6,17.11667,"49.6, 17.11667",49.6,17.11667,4,True,1870.0,19.0,massive,fell,north,east,valid
tilden,23998,valid,l6,74800.0,fell,1927.0,38.2,-89.68333,"38.2, -89.68333",38.2,-89.68333,4,True,1920.0,20.0,massive,fell,north,west,valid
tillaberi,23999,valid,l6,3000.0,fell,1970.0,14.25,1.53333,"14.25, 1.53333",14.25,1.53333,3,True,1970.0,20.0,large,fell,north,east,valid
timochin,24004,valid,h5,65500.0,fell,1807.0,54.5,35.2,"54.5, 35.2",54.5,35.2,4,True,1800.0,19.0,massive,fell,north,east,valid
tirupati,24009,valid,h6,230.0,fell,1934.0,13.63333,79.41667,"13.63333, 79.41667",13.63333,79.41667,2,True,1930.0,20.0,medium,fell,north,east,valid
tissint,54823,valid,martian (shergottite),7000.0,fell,2011.0,29.48195,-7.61123,"29.48195, -7.61123",29.48195,-7.61123,3,True,2010.0,21.0,large,fell,north,west,valid
tjabe,24011,valid,h6,20000.0,fell,1869.0,-7.08333,111.53333,"-7.08333, 111.53333",-7.08333,111.53333,4,True,1860.0,19.0,massive,fell,south,east,valid
tjerebon,24012,valid,l5,16500.0,fell,1922.0,-6.66667,106.58333,"-6.66667, 106.58333",-6.66667,106.58333,4,True,1920.0,20.0,massive,fell,south,east,valid
tomakovka,24019,valid,ll6,600.0,fell,1905.0,47.85,34.76667,"47.85, 34.76667",47.85,34.76667,2,True,1900.0,20.0,medium,fell,north,east,valid
tomatlan,24020,valid,h6,900.0,fell,1879.0,20.16667,-105.21667,"20.16667, -105.21667",20.16667,-105.21667,2,True,1870.0,19.0,medium,fell,north,west,valid
tomita,24023,valid,l,600.0,fell,1916.0,34.5,133.75,"34.5, 133.75",34.5,133.75,2,True,1910.0,20.0,medium,fell,north,east,valid
tomiya,24024,valid,h4/5,27.5,fell,1984.0,38.36667,140.86556,"38.36667, 140.86556",38.36667,140.86556,1,True,1980.0,20.0,small,fell,north,east,valid
tonk,24026,valid,ci1,7.7,fell,1911.0,24.65,76.86667,"24.65, 76.86667",24.65,76.86667,1,True,1910.0,20.0,tiny,fell,north,east,valid
torino,24029,valid,h6,977.0,fell,1988.0,45.06667,7.66667,"45.06667, 7.66667",45.06667,7.66667,2,True,1980.0,20.0,medium,fell,north,east,valid
torrington,24032,valid,h6,259.1,fell,1944.0,42.06667,-104.16667,"42.06667, -104.16667",42.06667,-104.16667,2,True,1940.0,20.0,medium,fell,north,west,valid
toulouse,24036,valid,h6,1030.0,fell,1812.0,43.6,1.4,"43.6, 1.4",43.6,1.4,3,True,1810.0,19.0,large,fell,north,east,valid
tounkin,24037,valid,oc,2000.0,fell,1824.0,51.73333,102.53333,"51.73333, 102.53333",51.73333,102.53333,3,True,1820.0,19.0,large,fell,north,east,valid
tourinnes-la-grosse,24038,valid,l6,14500.0,fell,1863.0,50.78333,4.76667,"50.78333, 4.76667",50.78333,4.76667,4,True,1860.0,19.0,massive,fell,north,east,valid
trebbin,24042,valid,ll6,1250.0,fell,1988.0,52.21667,13.16667,"52.21667, 13.16667",52.21667,13.16667,3,True,1980.0,20.0,large,fell,north,east,valid
trenzano,24046,valid,h3/4,11800.0,fell,1856.0,45.46667,10.0,"45.46667, 10.0",45.46667,10.0,4,True,1850.0,19.0,massive,fell,north,east,valid
treysa,24050,valid,"iron, iiiab-an",63000.0,fell,1916.0,50.91667,9.18333,"50.91667, 9.18333",50.91667,9.18333,4,True,1910.0,20.0,massive,fell,north,east,valid
tromøy,24053,valid,h,357.4,fell,1950.0,58.47333,8.86667,"58.47333, 8.86667",58.47333,8.86667,2,True,1950.0,20.0,medium,fell,north,east,valid
troup,24054,valid,l6,1020.0,fell,1917.0,32.16667,-95.1,"32.16667, -95.1",32.16667,-95.1,3,True,1910.0,20.0,large,fell,north,west,valid
trysil,24057,valid,l/ll6,640.0,fell,1927.0,61.3,12.3,"61.3, 12.3",61.3,12.3,2,True,1920.0,20.0,medium,fell,north,east,valid
tsukuba,24059,valid,h5-6,800.0,fell,1996.0,36.06333,140.145,"36.06333, 140.145",36.06333,140.145,2,True,1990.0,20.0,medium,fell,north,east,valid
tuan tuc,24060,valid,l6,13100.0,fell,1921.0,9.66667,105.66667,"9.66667, 105.66667",9.66667,105.66667,4,True,1920.0,20.0,massive,fell,north,east,valid
tugalin-bulen,24062,valid,h6,10000.0,fell,1967.0,45.46667,105.38333,"45.46667, 105.38333",45.46667,105.38333,3,True,1960.0,20.0,large,fell,north,east,valid
tulung dzong,24071,valid,stone-uncl,,fell,1944.0,30.0,90.75,"30.0, 90.75",30.0,90.75,,True,1940.0,20.0,,fell,north,east,valid
turtle lake,47343,valid,l5,89.3,fell,1996.0,45.34583,-92.05167,"45.34583, -92.05167",45.34583,-92.05167,1,True,1990.0,20.0,small,fell,north,west,valid
tuxtuac,24086,valid,ll5,30000.0,fell,1975.0,21.66667,-103.36667,"21.66667, -103.36667",21.66667,-103.36667,4,True,1970.0,20.0,massive,fell,north,west,valid
tysnes island,24094,valid,h4,19860.0,fell,1884.0,60.0,5.61667,"60.0, 5.61667",60.0,5.61667,4,True,1880.0,19.0,massive,fell,north,east,valid
tyumen,24095,valid,iron,750.0,fell,1903.0,57.16667,65.53333,"57.16667, 65.53333",57.16667,65.53333,2,True,1900.0,20.0,medium,fell,north,east,valid
uberaba,24096,valid,h5,40000.0,fell,1903.0,-19.81667,-48.78333,"-19.81667, -48.78333",-19.81667,-48.78333,4,True,1900.0,20.0,massive,fell,south,west,valid
ucera,24097,valid,h5,4590.0,fell,1970.0,11.05,-69.85,"11.05, -69.85",11.05,-69.85,3,True,1970.0,20.0,large,fell,north,west,valid
uchkuduk,24098,valid,l6,1000.0,fell,1989.0,41.76667,62.51667,"41.76667, 62.51667",41.76667,62.51667,2,True,1980.0,20.0,medium,fell,north,east,valid
udaipur,24099,valid,h3,2000.0,fell,1976.0,,,,,,3,True,1970.0,20.0,large,fell,south,west,missing
udei station,24101,valid,"iron, iab-ung",103000.0,fell,1927.0,7.95,8.08333,"7.95, 8.08333",7.95,8.08333,5,True,1920.0,20.0,massive,fell,north,east,valid
uden,24103,valid,ll7,710.0,fell,1840.0,51.65,5.61667,"51.65, 5.61667",51.65,5.61667,2,True,1840.0,19.0,medium,fell,north,east,valid
udipi,24104,valid,h5,3600.0,fell,1866.0,13.48333,74.78333,"13.48333, 74.78333",13.48333,74.78333,3,True,1860.0,19.0,large,fell,north,east,valid
ufana,24106,valid,el6,189.2,fell,1957.0,-4.26667,35.35,"-4.26667, 35.35",-4.26667,35.35,2,True,1950.0,20.0,medium,fell,south,east,valid
ulmiz,24108,valid,l,76.5,fell,1926.0,46.93333,7.21667,"46.93333, 7.21667",46.93333,7.21667,1,True,1920.0,20.0,small,fell,north,east,valid
umbala,24112,valid,ll5,100.0,fell,1822.0,30.33333,76.33333,"30.33333, 76.33333",30.33333,76.33333,1,True,1820.0,19.0,small,fell,north,east,valid
umm ruaba,24118,valid,l5,1700.0,fell,1966.0,13.46667,31.21667,"13.46667, 31.21667",13.46667,31.21667,3,True,1960.0,20.0,large,fell,north,east,valid
undulung,24121,valid,l4,113.4,fell,1986.0,66.13889,124.76667,"66.13889, 124.76667",66.13889,124.76667,2,True,1980.0,20.0,medium,fell,north,east,valid
unkoku,24123,valid,oc,1000.0,fell,1924.0,34.8,127.0,"34.8, 127.0",34.8,127.0,2,True,1920.0,20.0,medium,fell,north,east,valid
urasaki,24129,valid,stone-uncl,1500.0,fell,1926.0,34.48333,133.28333,"34.48333, 133.28333",34.48333,133.28333,3,True,1920.0,20.0,large,fell,north,east,valid
usti nad orlici,24132,valid,l6,1269.0,fell,1963.0,49.975,16.375,"49.975, 16.375",49.975,16.375,3,True,1960.0,20.0,large,fell,north,east,valid
utrecht,24135,valid,l6,9700.0,fell,1843.0,52.11667,5.18333,"52.11667, 5.18333",52.11667,5.18333,3,True,1840.0,19.0,large,fell,north,east,valid
utzenstorf,24136,valid,h5,3422.0,fell,1928.0,47.11667,7.55,"47.11667, 7.55",47.11667,7.55,3,True,1920.0,20.0,large,fell,north,east,valid
vago,24143,valid,h6,40.0,fell,1668.0,45.41667,11.13333,"45.41667, 11.13333",45.41667,11.13333,1,True,1660.0,17.0,small,fell,north,east,valid
valdavur,24144,valid,h6,2799.0,fell,1944.0,11.98333,79.75,"11.98333, 79.75",11.98333,79.75,3,True,1940.0,20.0,large,fell,north,east,valid
valdinizza,24145,valid,l6,1004.0,fell,1903.0,44.86667,9.15,"44.86667, 9.15",44.86667,9.15,3,True,1900.0,20.0,large,fell,north,east,valid
valdinoce,24146,valid,stone-uncl,,fell,1495.0,44.06667,12.1,"44.06667, 12.1",44.06667,12.1,,True,1490.0,15.0,,fell,north,east,valid
valera,24149,valid,l5,50000.0,fell,1972.0,9.31667,-70.62833,"9.31667, -70.62833",9.31667,-70.62833,4,True,1970.0,20.0,massive,fell,north,west,valid
varre-sai,53633,valid,l5,2500.0,fell,2010.0,-20.85001,-41.73356,"-20.85001, -41.73356",-20.85001,-41.73356,3,True,2010.0,21.0,large,fell,south,west,valid
vavilovka,24154,valid,ll6,1932.0,fell,1876.0,46.15,32.83333,"46.15, 32.83333",46.15,32.83333,3,True,1870.0,19.0,large,fell,north,east,valid
vengerovo,24158,valid,h5,10800.0,fell,1950.0,56.13333,77.26667,"56.13333, 77.26667",56.13333,77.26667,4,True,1950.0,20.0,massive,fell,north,east,valid
veramin,24162,valid,mesosiderite-b2,54000.0,fell,1880.0,35.33333,51.63333,"35.33333, 51.63333",35.33333,51.63333,4,True,1880.0,19.0,massive,fell,north,east,valid
verkhne tschirskaia,24165,valid,h5,8000.0,fell,1843.0,48.41667,43.2,"48.41667, 43.2",48.41667,43.2,3,True,1840.0,19.0,large,fell,north,east,valid
vernon county,24168,valid,h6,1500.0,fell,1865.0,43.5,-91.16667,"43.5, -91.16667",43.5,-91.16667,3,True,1860.0,19.0,large,fell,north,west,valid
vetluga,24169,valid,eucrite-mmict,750.0,fell,1949.0,57.8,45.8,"57.8, 45.8",57.8,45.8,2,True,1940.0,20.0,medium,fell,north,east,valid
vigarano,24174,valid,cv3,15000.0,fell,1910.0,44.85,11.4,"44.85, 11.4",44.85,11.4,4,True,1910.0,20.0,massive,fell,north,east,valid
villalbeto de la peña,24179,valid,l6,3500.0,fell,2004.0,42.8,-4.66667,"42.8, -4.66667",42.8,-4.66667,3,True,2000.0,21.0,large,fell,north,west,valid
villarrica,24181,valid,stone-uncl,,fell,1925.0,-25.83333,-56.5,"-25.83333, -56.5",-25.83333,-56.5,,True,1920.0,20.0,,fell,south,west,valid
vilna,24183,valid,l5,0.1,fell,1967.0,54.225,-111.69167,"54.225, -111.69167",54.225,-111.69167,1,True,1960.0,20.0,tiny,fell,north,west,valid
virba,24185,valid,l6,3600.0,fell,1873.0,43.53333,22.63333,"43.53333, 22.63333",43.53333,22.63333,3,True,1870.0,19.0,large,fell,north,east,valid
vishnupur,24187,valid,ll4-6,2437.0,fell,1906.0,23.1,87.43333,"23.1, 87.43333",23.1,87.43333,3,True,1900.0,20.0,large,fell,north,east,valid
vissannapeta,24188,valid,eucrite-cm,1303.8,fell,1997.0,16.83333,80.75,"16.83333, 80.75",16.83333,80.75,3,True,1990.0,20.0,large,fell,north,east,valid
visuni,24189,valid,h6,594.0,fell,1915.0,25.45,70.0,"25.45, 70.0",25.45,70.0,2,True,1910.0,20.0,medium,fell,north,east,valid
vouillé,24191,valid,l6,20000.0,fell,1831.0,46.63333,0.16667,"46.63333, 0.16667",46.63333,0.16667,4,True,1830.0,19.0,massive,fell,north,east,valid
walters,24210,valid,l6,28100.0,fell,1946.0,34.33333,-98.3,"34.33333, -98.3",34.33333,-98.3,4,True,1940.0,20.0,massive,fell,north,west,valid
warrenton,24215,valid,co3.7,1600.0,fell,1877.0,38.68333,-91.15,"38.68333, -91.15",38.68333,-91.15,3,True,1870.0,19.0,large,fell,north,west,valid
washougal,24218,valid,howardite,225.0,fell,1939.0,45.58333,-122.35,"45.58333, -122.35",45.58333,-122.35,2,True,1930.0,20.0,medium,fell,north,west,valid
werdama,47344,valid,h5,4000.0,fell,2006.0,32.79732,21.78713,"32.79732, 21.78713",32.79732,21.78713,3,True,2000.0,21.0,large,fell,north,east,valid
wessely,24244,valid,h5,3750.0,fell,1831.0,48.95,17.38333,"48.95, 17.38333",48.95,17.38333,3,True,1830.0,19.0,large,fell,north,east,valid
weston,24249,valid,h4,150000.0,fell,1807.0,41.266667,-73.266667,"41.266667, -73.266667",41.266667,-73.266667,5,True,1800.0,19.0,massive,fell,north,west,valid
wethersfield (1971),24250,valid,l6,350.0,fell,1971.0,41.7,-72.65,"41.7, -72.65",41.7,-72.65,2,True,1970.0,20.0,medium,fell,north,west,valid
wethersfield (1982),24251,valid,l6,2756.0,fell,1982.0,41.71056,-72.67361,"41.71056, -72.67361",41.71056,-72.67361,3,True,1980.0,20.0,large,fell,north,west,valid
whetstone mountains,49514,valid,h5,2138.74,fell,2009.0,31.96185,-110.434183,"31.96185, -110.434183",31.96185,-110.434183,3,True,2000.0,21.0,large,fell,north,west,valid
wiluna,24281,valid,h5,150000.0,fell,1967.0,-26.59278,120.32833,"-26.59278, 120.32833",-26.59278,120.32833,5,True,1960.0,20.0,massive,fell,south,east,valid
witklip farm,24321,valid,h5,22.0,fell,1918.0,-26.0,30.0,"-26.0, 30.0",-26.0,30.0,1,True,1910.0,20.0,small,fell,south,east,valid
witsand farm,24322,valid,ll4,66.0,fell,1932.0,-28.66667,18.91667,"-28.66667, 18.91667",-28.66667,18.91667,1,True,1930.0,20.0,small,fell,south,east,valid
wittekrantz,24323,valid,l5,2200.0,fell,1880.0,-32.5,23.0,"-32.5, 23.0",-32.5,23.0,3,True,1880.0,19.0,large,fell,south,east,valid
wolamo,24324,valid,oc,166.4,fell,1964.0,9.0,39.0,"9.0, 39.0",9.0,39.0,2,True,1960.0,20.0,medium,fell,north,east,valid
wold cottage,24325,valid,l6,25000.0,fell,1795.0,54.13667,-0.41333,"54.13667, -0.41333",54.13667,-0.41333,4,True,1790.0,18.0,massive,fell,north,west,valid
woolgorong,24334,valid,l6,36000.0,fell,1960.0,-27.75,115.83333,"-27.75, 115.83333",-27.75,115.83333,4,True,1960.0,20.0,massive,fell,south,east,valid
worden,24337,valid,l5,1551.0,fell,1997.0,42.38467,-83.6115,"42.38467, -83.6115",42.38467,-83.6115,3,True,1990.0,20.0,large,fell,north,west,valid
wuan,24340,valid,h6,50000.0,fell,1986.0,36.75,114.25,"36.75, 114.25",36.75,114.25,4,True,1980.0,20.0,massive,fell,north,east,valid
wuzhi,24342,valid,stone-uncl,,fell,1931.0,35.13333,113.33333,"35.13333, 113.33333",35.13333,113.33333,,True,1930.0,20.0,,fell,north,east,valid
xi ujimgin,24345,valid,l/ll6-an,5900.0,fell,1980.0,44.66667,117.5,"44.66667, 117.5",44.66667,117.5,3,True,1980.0,20.0,large,fell,north,east,valid
xingyang,24346,valid,h6,75500.0,fell,1977.0,32.33333,114.31667,"32.33333, 114.31667",32.33333,114.31667,4,True,1970.0,20.0,massive,fell,north,east,valid
yafa,24351,valid,h5,5700.0,fell,2000.0,13.71111,45.17,"13.71111, 45.17",13.71111,45.17,3,True,2000.0,21.0,large,fell,north,east,valid
yambo,30345,valid,h5,4.0,fell,1951.0,1.0,22.5,"1.0, 22.5",1.0,22.5,1,True,1950.0,20.0,tiny,fell,north,east,valid
yangchiang,30348,valid,h5,20000.0,fell,1954.0,21.83333,111.83333,"21.83333, 111.83333",21.83333,111.83333,4,True,1950.0,20.0,massive,fell,north,east,valid
yanzhuang,30350,valid,h6,3500.0,fell,1990.0,24.56667,114.16667,"24.56667, 114.16667",24.56667,114.16667,3,True,1990.0,20.0,large,fell,north,east,valid
yardymly,30352,valid,"iron, iab complex",150200.0,fell,1959.0,38.93333,48.25,"38.93333, 48.25",38.93333,48.25,5,True,1950.0,20.0,massive,fell,north,east,valid
yatoor,30358,valid,h5,13600.0,fell,1852.0,14.3,79.76667,"14.3, 79.76667",14.3,79.76667,4,True,1850.0,19.0,massive,fell,north,east,valid
yonozu,30366,valid,h4/5,31650.0,fell,1837.0,37.75,139.0,"37.75, 139.0",37.75,139.0,4,True,1830.0,19.0,massive,fell,north,east,valid
yorktown (new york),30370,valid,l5,250.0,fell,1869.0,41.28333,-73.81667,"41.28333, -73.81667",41.28333,-73.81667,2,True,1860.0,19.0,medium,fell,north,west,valid
